cup_inclination,cup_anteversion,total,d_inc_low,d_inc_high,d_av_low,d_av_high,category
41.61212879623475,10.344132204113999,0,0,0,0,0,SAFE
36.5151440611339,30.470894861316097,1,0,0,0,1,MIXED
41.34139457445813,27.700429339269252,1,0,0,0,1,MIXED
37.73398253853843,17.44776283798657,0,0,0,0,0,SAFE
41.55619186994932,-1.9762230951812256,1,0,0,1,0,MIXED
53.426706450111304,13.648463929675842,1,0,1,0,0,MIXED
47.97134575706369,7.479712775384407,0,0,0,0,0,SAFE
40.68124494736188,6.331476400766453,0,0,0,0,0,SAFE
51.887987862107146,18.114093474506756,1,0,1,0,0,MIXED
44.93642821344711,28.58184147104979,1,0,0,0,1,MIXED
51.250730375192184,22.653425361362853,1,0,1,0,0,MIXED
30.6261812237003,8.043208804833164,0,0,0,0,0,SAFE
33.968894911909175,22.275336936257993,0,0,0,0,0,SAFE
43.36521553400041,1.0948756636940526,1,0,0,1,0,MIXED
40.49004629591018,0.05887664281221561,1,0,0,1,0,MIXED
41.57474809544192,-1.5537250398718463,1,0,0,1,0,MIXED
46.2306199470769,18.779626260340734,0,0,0,0,0,SAFE
57.263587946775054,23.478732894973426,1,0,1,0,0,MIXED
38.616685953419974,23.18070093274486,0,0,0,0,0,SAFE
30.81868895243857,5.375273963189146,0,0,0,0,0,SAFE
44.66514025660088,-6.582496627479273,1,0,0,1,0,MIXED
41.70271372052893,4.7973670788157925,1,0,0,1,0,MIXED
42.81045644122611,4.222636419527365,1,0,0,1,0,MIXED
45.39398509964151,15.193274236673897,0,0,0,0,0,SAFE
53.202927335050646,15.067345341016221,1,0,1,0,0,MIXED
35.85085756030827,12.531141441727172,0,0,0,0,0,SAFE
31.246108823866148,19.0613725470544,0,0,0,0,0,SAFE
46.71880197052218,39.69196036692818,1,0,0,0,1,MIXED
37.02531207516476,12.322054263248173,0,0,0,0,0,SAFE
37.39393180449427,17.121137011312243,0,0,0,0,0,SAFE
45.05352427583691,14.466251555714893,0,0,0,0,0,SAFE
50.69060733498426,8.830204962452225,1,0,1,0,0,MIXED
49.889392383125696,20.384978536410827,0,0,0,0,0,SAFE
41.90376064080843,11.850633592428546,0,0,0,0,0,SAFE
61.413342069850955,6.829913492579205,1,0,1,0,0,MIXED
44.38346541574732,7.497809297578675,0,0,0,0,0,SAFE
56.28496598897045,23.868263287992036,1,0,1,0,0,MIXED
36.57320096927085,20.125949934312285,0,0,0,0,0,SAFE
44.06156577021244,9.833752380252612,0,0,0,0,0,SAFE
48.065313737825385,18.893053911044102,0,0,0,0,0,SAFE
43.725589711087615,14.580802887576713,0,0,0,0,0,SAFE
45.44843594079721,17.293876614924596,0,0,0,0,0,SAFE
42.47274666420014,8.589840840124365,0,0,0,0,0,SAFE
55.55012992609994,4.495800566514529,2,0,1,1,0,UNSAFE
45.42108975103796,11.797592576985672,0,0,0,0,0,SAFE
56.0763781555944,5.965174627761593,1,0,1,0,0,MIXED
36.11789390591734,5.301819367381746,0,0,0,0,0,SAFE
44.587720407604884,1.2694934043135824,1,0,0,1,0,MIXED
38.17177204193787,-6.52365822854285,1,0,0,1,0,MIXED
43.92337083302473,9.997851412437374,0,0,0,0,0,SAFE
30.095546048545174,25.856094029740586,1,0,0,0,1,MIXED
31.538664812920487,22.969436900282155,0,0,0,0,0,SAFE
36.39167340809757,31.015713778954257,1,0,0,0,1,MIXED
47.99640431140917,4.919521291259718,1,0,0,1,0,MIXED
34.66333958231755,21.055252052243098,0,0,0,0,0,SAFE
39.90097495431866,13.306574929786345,0,0,0,0,0,SAFE
52.17791089417678,7.513111266300435,1,0,1,0,0,MIXED
42.730350177403636,24.54627793652306,0,0,0,0,0,SAFE
48.4729399070848,13.403873324793276,0,0,0,0,0,SAFE
39.688752953178735,-2.3881546252093173,1,0,0,1,0,MIXED
33.550040058678434,18.183592265747336,0,0,0,0,0,SAFE
40.89694248846211,15.749270785662263,0,0,0,0,0,SAFE
50.31402887707249,3.1267689093772546,2,0,1,1,0,UNSAFE
40.1105575821388,16.88710963411218,0,0,0,0,0,SAFE
36.36672049940387,29.31477113927417,1,0,0,0,1,MIXED
49.26869441290518,17.901333270887555,0,0,0,0,0,SAFE
56.35385423462869,0.011047203898577607,2,0,1,1,0,UNSAFE
41.938189751154546,18.66336968934061,0,0,0,0,0,SAFE
34.68355962564863,18.007145418177284,0,0,0,0,0,SAFE
33.14734004969698,21.905573182742533,0,0,0,0,0,SAFE
50.462678145031255,17.723334011283285,1,0,1,0,0,MIXED
27.177617479480432,5.332064788339654,1,1,0,0,0,MIXED
46.51768002570529,15.211986435123658,0,0,0,0,0,SAFE
20.447979058460096,27.428303838682403,2,1,0,0,1,UNSAFE
43.09325205003066,6.80925335999955,0,0,0,0,0,SAFE
49.95964478053331,8.22459987093101,0,0,0,0,0,SAFE
36.492383059166286,18.583526510140363,0,0,0,0,0,SAFE
56.248307673938356,31.235871779728864,2,0,1,0,1,UNSAFE
44.87769199123285,19.623856588503198,0,0,0,0,0,SAFE
48.3319914566786,2.4301632463065097,1,0,0,1,0,MIXED
47.15318669721586,7.659265318564719,0,0,0,0,0,SAFE
44.547824534372644,12.725323723926627,0,0,0,0,0,SAFE
46.00966661691371,16.1810346500646,0,0,0,0,0,SAFE
17.415757833429602,16.788917117051806,1,1,0,0,0,MIXED
47.1372236183941,19.45928348338454,0,0,0,0,0,SAFE
41.179312430331365,31.42161691930406,1,0,0,0,1,MIXED
44.49098503297329,19.376733001931065,0,0,0,0,0,SAFE
50.35593515240455,18.625929996965986,1,0,1,0,0,MIXED
34.81585797268637,-9.383374137796224,1,0,0,1,0,MIXED
38.183032783855346,22.609455258811167,0,0,0,0,0,SAFE
39.17522934865755,23.011783722817295,0,0,0,0,0,SAFE
43.189825407362186,27.880660702621846,1,0,0,0,1,MIXED
39.63826634303471,19.67614826567688,0,0,0,0,0,SAFE
46.047080516282875,30.01601872631193,1,0,0,0,1,MIXED
28.34690154932578,10.415917254468425,1,1,0,0,0,MIXED
48.78812884310803,30.45896479778648,1,0,0,0,1,MIXED
43.92057210113664,12.072958355785131,0,0,0,0,0,SAFE
48.05694694939556,23.687026752316832,0,0,0,0,0,SAFE
39.12270657066154,18.303073121775462,0,0,0,0,0,SAFE
51.44421809929575,33.904589932744514,2,0,1,0,1,UNSAFE
47.94083967388234,15.441388966655932,0,0,0,0,0,SAFE
41.56739859169674,20.573965571936228,0,0,0,0,0,SAFE
41.0746172601644,16.896404990223882,0,0,0,0,0,SAFE
33.536989883753,27.970571964911592,1,0,0,0,1,MIXED
32.87852218281057,10.678882395469874,0,0,0,0,0,SAFE
42.78074608681451,34.909868798886386,1,0,0,0,1,MIXED
38.61853612118138,8.339841860396037,0,0,0,0,0,SAFE
37.59346466132965,31.588971676113125,1,0,0,0,1,MIXED
19.50122405195183,4.972619878514131,2,1,0,1,0,UNSAFE
63.85030967327641,20.908820734916368,1,0,1,0,0,MIXED
33.15212040528624,14.580820178252285,0,0,0,0,0,SAFE
42.53963652854289,23.46125245905606,0,0,0,0,0,SAFE
56.716016022580504,18.885516812792154,1,0,1,0,0,MIXED
37.68169357589631,22.870844420982042,0,0,0,0,0,SAFE
36.41397842509711,4.666625040109707,1,0,0,1,0,MIXED
27.92072902434844,-0.6512839450040087,2,1,0,1,0,UNSAFE
34.82843875100583,3.22210232299129,1,0,0,1,0,MIXED
44.50589221899774,3.0059817417596477,1,0,0,1,0,MIXED
16.85066958380205,4.560882254105342,2,1,0,1,0,UNSAFE
38.22512281822865,8.945505121280346,0,0,0,0,0,SAFE
54.15619743447348,8.864574407108499,1,0,1,0,0,MIXED
49.047387705593586,14.810174003191383,0,0,0,0,0,SAFE
41.66156219461921,6.64619711151963,0,0,0,0,0,SAFE
41.529738787353864,7.349038731025831,0,0,0,0,0,SAFE
43.360194514036564,12.637503673763117,0,0,0,0,0,SAFE
34.4429765344672,24.918943397005954,0,0,0,0,0,SAFE
45.414723840171405,10.519372658577517,0,0,0,0,0,SAFE
43.16394437628248,14.161774784980363,0,0,0,0,0,SAFE
35.05927250189381,15.704962290211638,0,0,0,0,0,SAFE
37.03190596154101,5.550661643799007,0,0,0,0,0,SAFE
29.0178613578678,11.413926464613693,1,1,0,0,0,MIXED
46.535765276669785,8.053406466211403,0,0,0,0,0,SAFE
62.16566953726375,23.856856536527324,1,0,1,0,0,MIXED
52.43464106128383,22.952430120737585,1,0,1,0,0,MIXED
56.82291979950858,7.129980165274579,1,0,1,0,0,MIXED
21.514100914731028,10.53874391647117,1,1,0,0,0,MIXED
46.4657486043803,16.515169717479786,0,0,0,0,0,SAFE
44.20378088774227,28.209100026698724,1,0,0,0,1,MIXED
45.056460595699996,22.989129275910216,0,0,0,0,0,SAFE
34.483498065177926,4.0460631078396325,1,0,0,1,0,MIXED
54.9129113841959,16.00901535147068,1,0,1,0,0,MIXED
37.01416653243092,8.786055064528817,0,0,0,0,0,SAFE
36.807015026893936,7.910409789541583,0,0,0,0,0,SAFE
31.734817579170723,-0.004204022205085423,1,0,0,1,0,MIXED
40.43996497876465,9.070741296796005,0,0,0,0,0,SAFE
50.85727428354636,17.930766532669168,1,0,1,0,0,MIXED
44.12254144062386,7.568795924455493,0,0,0,0,0,SAFE
41.031772673760194,18.610011036314404,0,0,0,0,0,SAFE
47.7295659177014,14.061081734816344,0,0,0,0,0,SAFE
50.63299023459367,15.079893089079427,1,0,1,0,0,MIXED
48.34277694814144,10.101477914108496,0,0,0,0,0,SAFE
27.499293067450864,17.683589880185227,1,1,0,0,0,MIXED
47.802592505173,20.753473318075695,0,0,0,0,0,SAFE
45.37749329149952,11.514130340450127,0,0,0,0,0,SAFE
35.546029988435265,20.517282690437803,0,0,0,0,0,SAFE
45.4115793295862,9.391009091561738,0,0,0,0,0,SAFE
50.87539351353645,6.171344854523994,1,0,1,0,0,MIXED
37.331812969671674,31.364252123416648,1,0,0,0,1,MIXED
48.9486555018713,11.419906941089774,0,0,0,0,0,SAFE
44.299045677148406,16.547922445238385,0,0,0,0,0,SAFE
20.035089080180974,5.935260505266184,1,1,0,0,0,MIXED
41.593227063125745,11.433885234406938,0,0,0,0,0,SAFE
43.976820518643365,26.294823129479198,1,0,0,0,1,MIXED
39.42771372276858,4.423452038771352,1,0,0,1,0,MIXED
44.598813268088364,11.733766664321966,0,0,0,0,0,SAFE
40.75149199342478,12.082262808469213,0,0,0,0,0,SAFE
59.934702400087886,-7.407042609979449,2,0,1,1,0,UNSAFE
38.89332877493883,14.96310974351608,0,0,0,0,0,SAFE
35.75086006173777,23.99825832128283,0,0,0,0,0,SAFE
48.50606142975712,14.522453815114593,0,0,0,0,0,SAFE
39.83460995725045,13.88043165768353,0,0,0,0,0,SAFE
41.16170677081752,14.216269718742373,0,0,0,0,0,SAFE
40.4960071878656,17.524493145923927,0,0,0,0,0,SAFE
48.02569651862292,2.6973985240142326,1,0,0,1,0,MIXED
33.59468880613481,-2.485180294835235,1,0,0,1,0,MIXED
48.9311792028608,17.50323293190463,0,0,0,0,0,SAFE
46.04214012746216,0.7050176163653159,1,0,0,1,0,MIXED
56.279584983041104,8.911490918546424,1,0,1,0,0,MIXED
43.345646456890044,23.543846606783717,0,0,0,0,0,SAFE
34.104161953631426,9.53675641487333,0,0,0,0,0,SAFE
43.433374196806994,43.574730754647064,1,0,0,0,1,MIXED
44.40899794281619,31.063611506307183,1,0,0,0,1,MIXED
51.64538516153564,18.680100364945186,1,0,1,0,0,MIXED
34.08643382695457,25.59753610818235,1,0,0,0,1,MIXED
30.015117266815622,31.00875123677092,1,0,0,0,1,MIXED
43.60004246574604,-10.0,1,0,0,1,0,MIXED
39.27595123974529,21.539478209229404,0,0,0,0,0,SAFE
40.10380901568187,22.150058109935735,0,0,0,0,0,SAFE
35.19980665830164,1.9401762721239262,1,0,0,1,0,MIXED
41.428436775619154,15.315656672899149,0,0,0,0,0,SAFE
39.21292519150143,27.272911466421924,1,0,0,0,1,MIXED
35.19834099888754,18.131656073323494,0,0,0,0,0,SAFE
42.543759769309,-0.5671595213608338,1,0,0,1,0,MIXED
31.447758530651903,15.119110162486313,0,0,0,0,0,SAFE
57.849599989495715,20.79269811898811,1,0,1,0,0,MIXED
28.194921398842936,-10.0,2,1,0,1,0,UNSAFE
47.86442874403504,14.03786517071801,0,0,0,0,0,SAFE
51.130127756082956,6.192820792885584,1,0,1,0,0,MIXED
44.80169998286821,23.461734630278627,0,0,0,0,0,SAFE
38.42029089434814,10.739144297689347,0,0,0,0,0,SAFE
42.202102648787125,20.426763465603287,0,0,0,0,0,SAFE
41.885327963904714,24.739963377594865,0,0,0,0,0,SAFE
38.30451848586376,1.7160479453689028,1,0,0,1,0,MIXED
57.81580294490544,8.953662634575537,1,0,1,0,0,MIXED
37.45246333025802,14.341966789278157,0,0,0,0,0,SAFE
42.53744887723185,11.133163575117171,0,0,0,0,0,SAFE
41.86052882440793,14.60237768571826,0,0,0,0,0,SAFE
43.39855461616646,-8.574874589873161,1,0,0,1,0,MIXED
57.04701045606279,13.527116864654424,1,0,1,0,0,MIXED
46.64498095557588,1.218986584659758,1,0,0,1,0,MIXED
38.231997910006,8.276841336795854,0,0,0,0,0,SAFE
53.757790116068364,9.141863931641172,1,0,1,0,0,MIXED
48.06463989552073,8.495795473268048,0,0,0,0,0,SAFE
38.37904848276845,12.544498347993141,0,0,0,0,0,SAFE
52.2707610146344,-3.8985265903011843,2,0,1,1,0,UNSAFE
31.47469155780454,-4.473051656898168,1,0,0,1,0,MIXED
33.2999830419084,6.883999488078928,0,0,0,0,0,SAFE
29.084149967276886,7.6585225338533105,1,1,0,0,0,MIXED
25.88228415253268,4.820112762323188,2,1,0,1,0,UNSAFE
51.6033631992816,19.035880702811028,1,0,1,0,0,MIXED
43.499741377380225,4.972214437208855,1,0,0,1,0,MIXED
29.711320327642206,3.608439244657193,2,1,0,1,0,UNSAFE
41.65432138483188,23.681767797266684,0,0,0,0,0,SAFE
49.21893933708256,21.30612362483333,0,0,0,0,0,SAFE
36.09954508745645,15.24549832403988,0,0,0,0,0,SAFE
39.429259759702035,12.988102365052498,0,0,0,0,0,SAFE
58.297023175678504,-2.6200023700361257,2,0,1,1,0,UNSAFE
40.122585472621914,27.117489071961565,1,0,0,0,1,MIXED
30.272868039731694,8.562525747337496,0,0,0,0,0,SAFE
37.767692019458885,12.767102779460155,0,0,0,0,0,SAFE
29.23234272315026,20.952860603380394,1,1,0,0,0,MIXED
47.33029826010515,20.083753250179477,0,0,0,0,0,SAFE
35.03701060567135,15.865107907872952,0,0,0,0,0,SAFE
34.8044780834473,11.674033392284873,0,0,0,0,0,SAFE
59.22774341736702,15.95695377596256,1,0,1,0,0,MIXED
32.49978739210261,16.80335340663914,0,0,0,0,0,SAFE
31.185632591493523,3.009896074849882,1,0,0,1,0,MIXED
33.671014912409674,10.556905478043165,0,0,0,0,0,SAFE
49.49575196471361,20.78398198016839,0,0,0,0,0,SAFE
46.18396262597862,4.010754344094575,1,0,0,1,0,MIXED
37.66948515651481,17.720011068831884,0,0,0,0,0,SAFE
36.9734401168927,12.216335596989015,0,0,0,0,0,SAFE
45.53086954023959,11.512273187986981,0,0,0,0,0,SAFE
43.8084767128162,30.927284560195684,1,0,0,0,1,MIXED
40.62512960810402,26.79337809719206,1,0,0,0,1,MIXED
46.474960538458866,0.3275800651323344,1,0,0,1,0,MIXED
33.18290376589181,6.664041169301036,0,0,0,0,0,SAFE
35.16132066453773,14.097102538931859,0,0,0,0,0,SAFE
46.91715238465458,27.551584167047228,1,0,0,0,1,MIXED
44.46540070980066,10.543204439467903,0,0,0,0,0,SAFE
25.342070050961006,15.70589575417338,1,1,0,0,0,MIXED
42.20616154955993,16.829287535389575,0,0,0,0,0,SAFE
58.84992238162666,27.40596546193072,2,0,1,0,1,UNSAFE
48.28048734599989,5.379228699284003,0,0,0,0,0,SAFE
37.89604200642605,14.051553930714979,0,0,0,0,0,SAFE
35.79674300791717,20.00464524985118,0,0,0,0,0,SAFE
44.85527079372564,4.116922069453075,1,0,0,1,0,MIXED
51.57453367276899,16.023103338088603,1,0,1,0,0,MIXED
28.167430826061988,14.486571416550305,1,1,0,0,0,MIXED
44.24965164738324,24.727923614357405,0,0,0,0,0,SAFE
39.30018877498707,23.279382674472075,0,0,0,0,0,SAFE
43.49713589416172,1.8494539096242057,1,0,0,1,0,MIXED
30.67866581213989,26.22559870149349,1,0,0,0,1,MIXED
51.56787342705415,18.229092304047228,1,0,1,0,0,MIXED
53.96565376944023,25.566098490416067,2,0,1,0,1,UNSAFE
47.469029835837766,5.886885112663281,0,0,0,0,0,SAFE
55.851430008258745,20.36301432208273,1,0,1,0,0,MIXED
38.91328980310703,8.31729994694702,0,0,0,0,0,SAFE
44.054270252110854,-1.7105908483845482,1,0,0,1,0,MIXED
47.597386202822904,5.464291853059732,0,0,0,0,0,SAFE
44.9648648705943,9.783796626418404,0,0,0,0,0,SAFE
39.884650298202374,7.4309012723493515,0,0,0,0,0,SAFE
40.710164550553586,33.893795460173536,1,0,0,0,1,MIXED
53.080477016389125,18.544789549954565,1,0,1,0,0,MIXED
41.797645875480384,23.44201190692885,0,0,0,0,0,SAFE
51.03976315286045,6.701816177924707,1,0,1,0,0,MIXED
41.38048905894238,-3.2195822956808016,1,0,0,1,0,MIXED
50.98481688208716,35.650242577008555,2,0,1,0,1,UNSAFE
42.640660996984685,-6.250101249030166,1,0,0,1,0,MIXED
46.871124132616245,5.959108338509196,0,0,0,0,0,SAFE
36.69320446668432,21.265763897910038,0,0,0,0,0,SAFE
44.036433004101795,10.118912246613984,0,0,0,0,0,SAFE
36.80315493918668,16.258360552208327,0,0,0,0,0,SAFE
38.72427557990106,3.907628663969927,1,0,0,1,0,MIXED
39.33949454817312,18.39592623255184,0,0,0,0,0,SAFE
40.57517226544293,0.8649140175181476,1,0,0,1,0,MIXED
49.912516971004315,-10.0,1,0,0,1,0,MIXED
38.429078759772516,8.798015454460842,0,0,0,0,0,SAFE
43.18543102297132,20.616618078027354,0,0,0,0,0,SAFE
51.014118466088284,7.875951266478398,1,0,1,0,0,MIXED
46.692658698667856,16.958183878814612,0,0,0,0,0,SAFE
28.307684998534214,34.005402554341096,2,1,0,0,1,UNSAFE
30.489798982078405,19.19497272309715,0,0,0,0,0,SAFE
45.11967955358198,17.75636782329077,0,0,0,0,0,SAFE
38.04338494270714,23.272526511405022,0,0,0,0,0,SAFE
29.517060208455234,14.34171211326077,1,1,0,0,0,MIXED
37.48900258758033,8.227020579329684,0,0,0,0,0,SAFE
45.429982299628364,25.774785427196832,1,0,0,0,1,MIXED
39.253953905305075,22.806810899257776,0,0,0,0,0,SAFE
42.39792532355679,6.072677907619914,0,0,0,0,0,SAFE
39.93638325407149,12.00514109208385,0,0,0,0,0,SAFE
36.42672069995643,19.284829286558338,0,0,0,0,0,SAFE
43.87716950163807,-0.9064969826941809,1,0,0,1,0,MIXED
28.787792038085136,19.246844532057544,1,1,0,0,0,MIXED
35.477708569643724,18.02041155100324,0,0,0,0,0,SAFE
48.2474526248735,2.2904716259444076,1,0,0,1,0,MIXED
30.70770196339052,31.74431682395295,1,0,0,0,1,MIXED
44.81256626369967,10.807593433267291,0,0,0,0,0,SAFE
34.52847637882989,9.895591510927204,0,0,0,0,0,SAFE
32.47542131109352,23.834121740905903,0,0,0,0,0,SAFE
35.785990771149436,25.93534588216267,1,0,0,0,1,MIXED
38.79496864183991,4.566498163826854,1,0,0,1,0,MIXED
38.58958729588959,-10.0,1,0,0,1,0,MIXED
41.03385138660794,13.298808088698415,0,0,0,0,0,SAFE
48.597941972383744,-3.8630492798337954,1,0,0,1,0,MIXED
51.29493088690838,23.20599294997656,1,0,1,0,0,MIXED
52.0163485095893,14.472786239958626,1,0,1,0,0,MIXED
50.111174672822045,0.28755965093094815,2,0,1,1,0,UNSAFE
47.70438052163627,7.288372379000547,0,0,0,0,0,SAFE
28.78878534061651,3.758594818356393,2,1,0,1,0,UNSAFE
42.04424910903416,6.757007917823966,0,0,0,0,0,SAFE
45.0085882535664,-3.0823755500401724,1,0,0,1,0,MIXED
24.983219651073107,28.72387434143576,2,1,0,0,1,UNSAFE
49.23040103521147,4.507031640861925,1,0,0,1,0,MIXED
41.97600285223568,25.19507060201324,1,0,0,0,1,MIXED
45.353604866324844,16.482230961834784,0,0,0,0,0,SAFE
50.76123265050077,7.692875247987796,1,0,1,0,0,MIXED
42.24942758931703,14.821513617076084,0,0,0,0,0,SAFE
39.81790361863166,11.101944885792479,0,0,0,0,0,SAFE
42.58294590262793,15.344074959855275,0,0,0,0,0,SAFE
33.6125788597238,23.017959099004475,0,0,0,0,0,SAFE
34.188918337869936,12.817665554528261,0,0,0,0,0,SAFE
39.63775621823959,18.58103612659216,0,0,0,0,0,SAFE
25.047168478261337,23.909098149294582,1,1,0,0,0,MIXED
36.58407721910269,27.199632947770542,1,0,0,0,1,MIXED
38.17468060387076,14.511564142659894,0,0,0,0,0,SAFE
57.310288320547386,12.226617912063315,1,0,1,0,0,MIXED
51.91079907738767,15.3904508556456,1,0,1,0,0,MIXED
45.32335064234792,15.699585894113746,0,0,0,0,0,SAFE
48.78281301040099,8.144683871469487,0,0,0,0,0,SAFE
34.127611815846514,8.614238096229784,0,0,0,0,0,SAFE
42.79768301059273,12.791812144496706,0,0,0,0,0,SAFE
47.68219901176941,28.0473169982152,1,0,0,0,1,MIXED
34.19329330211993,7.660512083860675,0,0,0,0,0,SAFE
30.510084653497167,35.30372990759104,1,0,0,0,1,MIXED
44.43735599297462,19.79802320051578,0,0,0,0,0,SAFE
31.278332919751612,14.988300109931254,0,0,0,0,0,SAFE
46.073983875304684,12.472423094655749,0,0,0,0,0,SAFE
50.605644998611155,38.1183112564283,2,0,1,0,1,UNSAFE
34.42349738324839,4.779127540233032,1,0,0,1,0,MIXED
34.977951475771384,31.061991600164905,1,0,0,0,1,MIXED
50.33884253623748,13.644721822063515,1,0,1,0,0,MIXED
42.292477315206995,6.834563738032786,0,0,0,0,0,SAFE
49.12021726194547,11.200981758914462,0,0,0,0,0,SAFE
39.919387684360004,21.08789771529257,0,0,0,0,0,SAFE
40.49604049533423,12.650340065021537,0,0,0,0,0,SAFE
42.0846016442326,22.953554137930766,0,0,0,0,0,SAFE
55.171944603870664,20.854862322460818,1,0,1,0,0,MIXED
48.426513788994136,13.001459378988756,0,0,0,0,0,SAFE
36.33761709465026,21.53986232235115,0,0,0,0,0,SAFE
43.36992659680457,0.773713512502507,1,0,0,1,0,MIXED
39.37544301259521,14.171029765184464,0,0,0,0,0,SAFE
37.91633706377217,29.817355945421273,1,0,0,0,1,MIXED
45.83871229521773,28.731749178886478,1,0,0,0,1,MIXED
44.107402093217274,15.813878364250778,0,0,0,0,0,SAFE
34.50721745911801,15.119295331965667,0,0,0,0,0,SAFE
42.104431405403524,1.3288611596576683,1,0,0,1,0,MIXED
37.68378024183684,11.767174014836376,0,0,0,0,0,SAFE
45.30783635244577,19.613501119857062,0,0,0,0,0,SAFE
37.34945214427836,19.68869602541885,0,0,0,0,0,SAFE
40.543368565211864,-10.0,1,0,0,1,0,MIXED
38.12238374438766,25.789886401423786,1,0,0,0,1,MIXED
28.545553946978565,16.1269120041554,1,1,0,0,0,MIXED
54.6820897134823,7.393870469895193,1,0,1,0,0,MIXED
42.01719264342149,1.959837427720787,1,0,0,1,0,MIXED
55.01784913330857,14.166673730033857,1,0,1,0,0,MIXED
42.37301474235215,28.543004655056222,1,0,0,0,1,MIXED
47.29182715716385,6.243712675032603,0,0,0,0,0,SAFE
36.82177660730147,19.949313045232987,0,0,0,0,0,SAFE
37.00703155949648,-6.17243312120527,1,0,0,1,0,MIXED
41.574073610887375,0.19787338875190486,1,0,0,1,0,MIXED
54.93025402850981,16.767876377631527,1,0,1,0,0,MIXED
34.7585995460514,8.013675853375464,0,0,0,0,0,SAFE
26.884819297008637,4.005381132194962,2,1,0,1,0,UNSAFE
50.13058562032559,37.317861454923914,2,0,1,0,1,UNSAFE
47.811172105591666,14.079574613789708,0,0,0,0,0,SAFE
38.544324994768665,5.435041864236377,0,0,0,0,0,SAFE
58.47812719471793,13.11251298135625,1,0,1,0,0,MIXED
58.925038640500034,28.93519509610061,2,0,1,0,1,UNSAFE
28.07362854922981,8.340476042407083,1,1,0,0,0,MIXED
36.647639006609424,14.201536358942604,0,0,0,0,0,SAFE
41.517485975089976,44.962390953981426,1,0,0,0,1,MIXED
33.38217700420193,17.2896993566439,0,0,0,0,0,SAFE
46.932061939742425,14.984279955308038,0,0,0,0,0,SAFE
42.88144462225086,4.551911056934127,1,0,0,1,0,MIXED
42.851889556821455,20.11398996174372,0,0,0,0,0,SAFE
44.62080467416903,20.702009039120917,0,0,0,0,0,SAFE
53.300863205089854,24.369665419143416,1,0,1,0,0,MIXED
42.570356907979495,3.282416481167221,1,0,0,1,0,MIXED
37.19995780231105,12.803688480825848,0,0,0,0,0,SAFE
44.01876665073158,10.21667238500605,0,0,0,0,0,SAFE
34.51413440652519,3.118013108796628,1,0,0,1,0,MIXED
28.790577927555752,12.650492962254312,1,1,0,0,0,MIXED
30.24267646343756,4.994743158426079,1,0,0,1,0,MIXED
38.84878501724558,1.6408269060856622,1,0,0,1,0,MIXED
45.03801750798958,22.40223063605687,0,0,0,0,0,SAFE
37.60458384179681,10.629726923899982,0,0,0,0,0,SAFE
46.29943816111262,7.86004902765321,0,0,0,0,0,SAFE
35.73812870722164,26.964984781862903,1,0,0,0,1,MIXED
49.073501909702294,21.015500023439195,0,0,0,0,0,SAFE
49.40515697115274,-4.772787253673631,1,0,0,1,0,MIXED
52.830684374344855,18.92062116583742,1,0,1,0,0,MIXED
50.08625107204588,18.871617791163626,1,0,1,0,0,MIXED
42.39139859744125,12.246907876379455,0,0,0,0,0,SAFE
44.937155015089644,11.88252091095448,0,0,0,0,0,SAFE
48.9430088005209,-0.8645664455220032,1,0,0,1,0,MIXED
37.66739310564578,35.448232484766464,1,0,0,0,1,MIXED
36.99135629142086,12.61316276936522,0,0,0,0,0,SAFE
34.93935253319939,18.35845672885824,0,0,0,0,0,SAFE
36.10988087886244,13.1438906519295,0,0,0,0,0,SAFE
48.790932288280565,8.012365811851842,0,0,0,0,0,SAFE
48.30888895412177,23.222293155603566,0,0,0,0,0,SAFE
50.43964875775435,16.405409949180402,1,0,1,0,0,MIXED
67.93007261581428,25.54533696542082,2,0,1,0,1,UNSAFE
44.59902099525461,6.240755859182649,0,0,0,0,0,SAFE
41.22352699300687,29.26326976900034,1,0,0,0,1,MIXED
55.67627692501015,29.783291004402294,2,0,1,0,1,UNSAFE
48.28153845383696,2.4433979370442813,1,0,0,1,0,MIXED
45.89729454260536,2.585976219470023,1,0,0,1,0,MIXED
30.10023045295393,17.391586845772387,0,0,0,0,0,SAFE
46.185595578158,24.033770984808047,0,0,0,0,0,SAFE
45.977089923088755,20.315859857427483,0,0,0,0,0,SAFE
34.122779320060985,13.950233153153336,0,0,0,0,0,SAFE
29.943065714924096,-5.0336912940019545,2,1,0,1,0,UNSAFE
47.925141678744595,7.468756062090413,0,0,0,0,0,SAFE
48.97998801714443,26.083475778800388,1,0,0,0,1,MIXED
37.04546140301442,20.90311094555299,0,0,0,0,0,SAFE
36.71074617109087,-3.4587887462682403,1,0,0,1,0,MIXED
42.986475235539665,10.291261202842392,0,0,0,0,0,SAFE
38.47928791530295,34.75343117845526,1,0,0,0,1,MIXED
29.793144138138626,18.82871135371471,1,1,0,0,0,MIXED
34.04154210284199,24.082614092673243,0,0,0,0,0,SAFE
44.38744988940053,18.793443491806137,0,0,0,0,0,SAFE
34.44088305918192,7.344120867116766,0,0,0,0,0,SAFE
49.41800405876709,32.70797721727563,1,0,0,0,1,MIXED
45.842462537793494,6.025792792285673,0,0,0,0,0,SAFE
