age,pi,ss,ll_l1s1,ll_l4s1,gt,total,d_rpv,d_rll,d_ldi,d_rsa,d_age,category
50.3289866565877,45.77992476098312,18.476180757154403,56.777818118855684,46.296236381547104,-5.9365269914085035,7,3,0,3,1,0,SD
63.40129722893565,41.658888604702895,22.55595579530844,37.55744504491996,26.603486321108292,1.976211122008091,5,2,2,0,0,1,MD
72.13992496447976,49.54279226337801,24.52884568126816,33.44895680968045,21.59387089700765,20.265165824928477,7,2,3,0,1,1,SD
63.27985507844249,74.38831666414424,56.07128961824989,61.30065769452409,33.27124226240494,17.11468137494967,1,0,0,0,0,1,P
49.94376983489178,63.66288306532486,41.09053401394358,63.86146934880667,46.213458316995336,20.080916963674184,0,0,0,0,0,0,P
62.05146422625006,50.86959629128616,42.59151476135232,67.49153420007443,36.59550458258202,1.9495894797018087,2,0,0,0,1,1,P
62.344570991265584,55.61812944604983,22.518078860116987,32.45270207830401,14.287944524947454,6.64521925952783,8,3,3,1,0,1,SD
52.27411183232997,58.34710642090004,33.65683060194212,60.03682760664785,22.791503865939802,1.975773437847601,5,2,0,2,1,0,MD
67.04709194093809,57.94952458176802,28.973124123557547,59.297174315665714,56.33231559988243,7.8069378951031,6,2,0,3,0,1,MD
51.68175664629065,50.2623761063784,30.894842524041703,50.376781148149874,29.941749887979668,-6.303394780444722,3,2,0,0,1,0,MD
48.448434298968586,50.50664762928503,28.981844817391522,44.28581707320676,25.16043581128244,7.172297917910916,4,2,2,0,0,0,MD
70.6729614782943,51.00788264773949,33.79755523102972,44.93033093474791,31.58499959462284,13.030840381314427,3,0,2,0,0,1,MD
70.38980403815783,59.134604624444876,40.19064775771609,56.047771413577976,36.099756453516015,18.406052459040446,1,0,0,0,0,1,P
52.175105167166464,45.71592221303135,28.881004511421704,56.37295257114905,25.461454555304055,1.1026483816363277,1,0,0,1,0,0,P
58.872014709254586,29.847198843965295,16.151567392309097,39.05619187145392,22.306837375375903,12.880138379156277,3,2,0,0,1,0,MD
45.4104204178935,43.753774287953874,5.35469818621765,41.85082586576252,22.130053811502552,0.17800760746277078,5,3,2,0,0,0,MD
73.29212807380512,60.60617522336963,36.986558928160214,52.774200569755365,41.41266142796404,11.7459662508052,3,2,0,0,0,1,MD
50.180759532978506,34.83751322515448,17.371991983927227,55.48028653142409,52.70627220485289,-2.1890839699028493,5,2,0,3,0,0,MD
50.815733818556346,40.15034791715786,28.505847920739505,20.6134505686728,14.410082419037439,16.540156919148057,4,0,3,0,1,0,MD
65.23535343879436,49.803383280614426,34.401555196743175,54.95593637126244,25.27630744115193,20.5231739956864,3,0,0,1,1,1,MD
55.779847444673806,59.75752300449909,16.505599541133734,77.01370089418845,66.56890824522317,1.9045463472572803,7,3,0,3,1,0,SD
66.7052524168531,57.58515181607563,29.40882253251958,64.87866808043171,29.483884634433714,1.2061927756660982,5,2,0,1,1,1,MD
73.52331771854759,61.74657690700202,31.396942127274873,47.9569721463355,23.201228797071646,19.701153308406226,6,2,2,1,0,1,MD
48.00018263027523,55.567126390359526,39.31505031929007,54.23823776030124,42.40407614603032,3.2209252666763875,1,0,0,0,1,0,P
57.43373278807303,42.22753768868144,33.4739413941705,36.727339024091734,24.348717277907923,6.417344749448533,2,0,2,0,0,0,P
47.36660324266005,45.90896856176679,38.608359049385946,53.27479584848895,22.28766739407811,4.428765455348575,1,0,0,1,0,0,P
58.24663162086546,86.54046402244182,54.20526914420328,66.88788250634755,57.22960839753042,1.0585262618595195,6,0,2,3,1,0,MD
61.13184187657317,71.94428494681073,42.2369766932084,38.569841051024724,20.39321589843367,30.512682272575148,7,2,3,0,1,1,SD
64.51283515584926,43.611438904874824,20.6849208854927,40.590787330433955,26.9935075675113,18.149833699706356,6,2,2,0,1,1,MD
72.62907615359005,56.560121821091286,23.282915012194906,36.18907929169859,25.18706951708857,4.397917580502293,8,3,3,0,1,1,SD
57.293195747176746,55.04150446186177,23.92415071421555,39.90889243864102,23.26920732361607,15.167115715421346,5,3,2,0,0,0,MD
72.73822524496508,58.07053434770552,35.43157336856087,45.745872587882296,18.629400055361845,8.828169042829101,6,2,2,1,0,1,MD
64.91922701976681,55.36623706627343,16.420526353963073,43.66627496243784,35.667109407160794,11.918216773176155,9,3,2,3,0,1,SD
42.995893042764166,75.55821181598151,45.10339323107078,72.32202588849096,48.59421468805664,4.5352971869784575,3,2,0,0,1,0,MD
51.26911581814327,73.2167498506594,51.95569686733764,77.5982704344928,54.608390279232175,-1.828952940256067,1,0,0,0,1,0,P
75.33036230088328,43.56867341988251,28.40749843713467,24.37192179896685,5.670015663452181,16.46177679462036,7,0,3,2,1,1,SD
50.2908087936611,32.10832428702727,23.589870595792966,74.46078992362683,63.300669764239196,-11.509829025353353,7,0,3,3,1,0,SD
60.106143680363346,60.87706256783913,45.50326169938273,53.329348629926045,32.32569073506068,12.272860444328638,1,0,0,0,0,1,P
66.64651584334598,50.66923557988733,29.44085938738244,73.56556451525385,60.15557189740983,4.5142868413693815,9,2,3,3,0,1,SD
80.62930884027514,48.13554237773583,41.86511301567654,59.612279960787966,56.63166596274856,-3.574926125360604,5,0,0,3,1,1,MD
51.7278569733919,56.187978282005474,36.89065939303522,85.0,40.77386734551713,4.473718008362051,5,0,3,1,1,0,MD
73.94955605618395,59.046478322206475,27.73991625792932,78.59194515602654,64.5458738581738,8.430117348825242,10,3,3,3,0,1,SD
62.45217224650745,54.26108010044371,31.926761722351205,64.45537106903367,39.034448171374905,-2.5525532463776273,4,2,0,0,1,1,MD
47.41690026206889,44.479637463477076,28.46484041848186,49.05946305838428,31.337314991936882,6.693056175554769,0,0,0,0,0,0,P
52.47214888899745,66.65660168345347,37.85227439369229,55.15972615417678,37.88532838783039,-4.206536458522606,5,2,2,0,1,0,MD
50.51358660332497,61.81072798691833,23.187061359654113,75.75951334680242,66.06264276430814,-0.8821675213646354,7,3,0,3,1,0,SD
63.50175320911572,63.190870848510265,34.180209004758,72.77161177457337,34.87166274354408,1.6493094417340202,5,2,0,1,1,1,MD
50.40796242810032,55.426471991948034,42.51963561569322,52.72286561381396,19.56941761673598,-2.2467311014444515,3,0,0,2,1,0,MD
64.73519305644649,70.44116413394269,45.414498474880794,57.93919201389969,42.75408960353561,11.088997923180177,4,0,2,0,1,1,MD
55.46057739162952,42.41540894304737,36.71683611979927,10.240356156241099,7.614878920955474,11.003183836710749,3,0,3,0,0,0,MD
55.07591122258065,68.92315156117812,35.64084219910646,52.706696048221815,30.38694071584233,15.829417579889707,4,2,2,0,0,0,MD
54.697730612485564,36.26141069464114,14.831260969730563,64.16378372902042,39.36190334809973,-0.4312129793462556,6,3,3,0,0,0,MD
56.86294551392355,45.4050230382673,40.66356942196367,47.149884815280814,24.527059914120077,13.815624528653924,0,0,0,0,0,0,P
51.33167569359138,46.052726562260034,27.713609409491205,50.33305117056572,32.551896328864395,20.25427934293691,3,2,0,0,1,0,MD
64.03497895622844,28.219460372491994,19.542067770947682,41.08890312221458,24.97469836475103,3.0339385309360565,1,0,0,0,0,1,P
59.65586054790241,51.47387906944611,35.78868111983395,45.17942153027785,19.400787239627903,32.67435587185958,6,0,2,1,3,0,MD
51.4097106746252,53.00142912460076,19.835575467757515,55.897812244301754,24.14893935605789,1.102901034943474,5,3,0,1,1,0,MD
72.54077598925349,56.72009568378074,38.579333606866996,29.627980050201465,27.573016850401853,7.645710169304879,7,0,3,3,0,1,SD
78.34272977152638,62.215438659814865,41.94792513016636,46.393719549272454,29.102138744036914,11.45209777971429,3,0,2,0,0,1,MD
60.348474858063504,49.5012774091444,13.391882392907373,69.05246483979825,40.423362070220406,-3.2413604555900832,5,3,0,0,1,1,MD
53.27607320604279,55.58459576366768,26.200706751844827,21.743894292906575,14.639802308545415,20.354904982156096,6,3,3,0,0,0,MD
57.604418103868404,40.52097124809991,25.024067075974227,25.318548661751127,10.50969138421697,3.7479031242616,6,2,3,1,0,0,MD
70.12726885069867,48.37389049563083,25.441403003166812,80.92602750376565,53.68982665573655,0.8027943585260471,7,2,3,0,1,1,SD
55.563591057494705,46.03628332363222,10.130518474042127,64.8510638068511,44.143843324093424,-1.6395950996855437,4,3,0,0,1,0,MD
58.35327957796493,59.361442622610554,23.179184988927503,48.80057346912873,19.298942439598953,24.529471204894314,8,3,2,2,1,0,SD
70.50786638223961,29.973073588646358,5.873751140068009,39.5000053733932,20.340952859251715,-7.379649883838582,4,3,0,0,0,1,MD
83.33714685180587,55.12539913982579,36.873770066800205,44.938745288420975,32.805704080172454,10.52564600931881,3,0,2,0,0,1,MD
56.59988191551001,58.1100195982526,21.83403123846916,80.91592867680367,51.20603189028497,10.206765193829835,6,3,3,0,0,0,MD
47.094962920574176,42.768348759718066,16.36580748303234,52.277056907817524,31.98712845397277,-2.7268276842213455,4,3,0,0,1,0,MD
47.83116968537665,39.33403730269158,23.212551177849697,39.649918822651365,18.896784207166313,15.890030616140596,4,2,0,1,1,0,MD
59.012091861687196,64.70042933926925,34.55424014209998,64.25688039357794,37.91247940271357,-5.626057079257583,3,2,0,0,1,0,MD
77.14005967516695,50.64846392967584,36.36042411486919,41.576224324398325,23.712085336947133,4.9227083464390455,3,0,2,0,0,1,MD
74.83198179316072,55.11409347450676,36.00488429815116,75.6855136175534,61.1645994656703,9.187520862601078,7,0,3,3,0,1,SD
42.93927183555044,45.043208804833164,18.994820194809076,60.686770247045224,38.276198880842685,-12.371956245892495,4,3,0,0,1,0,MD
57.73506944386527,37.058876642812216,21.81007408112925,20.55179459373895,14.287380479764604,12.841973703855581,5,2,3,0,0,0,MD
82.89538192016258,60.478732894973426,32.90392569040404,70.53435449135267,24.57561515990915,0.2657132691592725,6,2,0,2,1,1,MD
63.99771038490132,30.417503372520727,17.953215744041373,26.425677473110092,16.337285845607582,-2.2829361995676454,5,2,2,0,0,1,MD
65.09097764946226,52.19327423667389,42.518891877054976,53.80731884169498,24.839841778268436,5.0236738429621415,2,0,0,1,0,1,P
43.86916323579922,56.0613725470544,38.35562549875482,85.0,41.4859093437526,-6.137433085209818,5,0,3,1,1,0,MD
53.090897706741416,54.12113701131224,35.526206482624254,53.966002689794074,42.932041737229795,0.9864526235596687,1,0,0,0,1,0,P
71.83408857468855,57.38497853641083,34.33474776265492,51.83768858366877,49.245804154485334,4.141728919730348,7,2,0,3,1,1,SD
63.57519812362098,44.49780929757868,40.983651567517654,62.77619004565633,30.000554263309468,5.103306371327546,3,1,0,1,0,1,MD
63.092348655318666,46.83375238025261,34.16556516597695,56.598144675705086,36.15635326810157,3.382552157748692,1,0,0,0,0,1,P
65.17265391119581,54.29387661492459,33.04907263315489,45.24639339839507,40.94246249683992,2.0161711663423105,9,2,2,3,1,1,SD
65.13163462655695,48.79759257698567,43.3549337017858,38.28643785898451,17.904752702742087,2.5443063609878562,5,1,2,1,0,1,MD
63.88158061140732,38.26949340431358,19.13346808452602,13.762734029558196,8.853234345075322,9.259495374518973,6,2,3,0,0,1,MD
42.14331907281776,62.85609402974059,27.252321230764842,71.52500706678056,33.88945325989905,15.319004375948142,4,3,0,1,0,0,MD
68.99460646711375,41.91952129125972,17.815052357073384,57.1386147885575,31.584622744008293,1.1206749938327762,4,3,0,0,0,1,MD
75.26686634126517,44.513111266300434,27.438216937183896,63.80162810124983,47.57311921590507,1.1778846871696231,3,2,0,0,0,1,MD
56.5331294297681,34.61184537479068,12.317147283552842,48.811903354755884,28.075689438275216,0.7805531864845363,3,3,0,0,0,0,MD
72.47104331560872,40.126768909377255,22.186618927765153,49.900387351325755,23.615418755189783,15.903064767113818,5,2,0,1,1,1,MD
70.90304161935777,54.901333270887555,47.29465419716122,32.71230410483602,19.58188846061848,18.212994071280374,5,1,3,0,0,1,MD
49.02533943847293,55.00714541817728,24.15162730060334,65.6122897541113,51.86062688978723,4.351639365835093,4,3,0,0,1,0,MD
37.76642621922065,42.33206478833965,29.916918898709074,48.600615286272294,5.592935907280417,10.460248333283195,2,0,0,2,0,0,P
61.639878075045985,43.80925335999955,34.245196796533044,38.93198915439628,18.53468762497785,10.456907517050126,4,0,2,1,0,1,MD
81.37246151090754,68.23587177972887,43.81921505907017,69.46551436160568,51.57604709507152,1.1046942270911817,2,0,0,0,1,1,P
67.72978004582379,44.65926531856472,29.343383725511476,46.15058151110054,31.85393894247516,7.622826401020976,1,0,0,0,0,1,P
23.1236367501444,53.78891711705181,37.41057388862519,61.2728296394553,35.63226616669387,12.239557002949045,0,0,0,0,0,0,P
63.736477549459934,56.376733001931065,42.181974953563184,61.44609814651107,26.935315225458904,-13.329363920998881,3,0,0,1,1,1,MD
54.27454917578302,59.60945525881117,32.94090250394425,69.80287597657208,43.75042338118048,13.848630249017774,2,2,0,0,0,0,P
56.457399514552066,56.67614826567688,38.052769475689004,78.69590963559018,23.042578238152423,-3.6369698536487527,6,0,3,2,1,0,MD
70.18219326466205,67.45896479778648,42.395950979808525,57.71186817246026,42.49216969057594,19.646975858929284,1,0,0,0,0,1,P
55.68405985599232,55.30307312177546,42.62606197236103,83.77357511609328,61.46206608979057,-1.8051231343942051,4,0,3,0,1,0,MD
59.3510978875451,57.57396557193623,33.61899660332614,59.51028854990075,24.374359214522222,16.955621918865305,3,2,0,1,0,0,MD
46.317783274215856,47.67888239546988,29.388075524096436,81.08818851583801,42.48348554903713,-11.135362617114243,6,2,3,0,1,0,MD
53.39019699199447,68.58897167611312,18.6546070576197,47.68286423963342,45.298721027651744,18.36631553528749,8,3,2,3,0,0,SD
46.72818060792936,51.58082017825228,31.48812863549426,66.06132978662284,61.510388593264324,3.4315696767371935,5,2,0,3,0,0,MD
53.52254036384447,59.870844420982046,30.33648507768634,42.42890199170469,12.01656100735993,-0.7729789305451256,7,2,2,2,1,0,SD
49.242658126508736,40.22210232299129,26.639153612792512,29.131128890284682,1.4565564445142343,-1.115393215628301,4,0,2,2,0,0,MD
54.33768422734297,45.94550512128035,39.72350050724168,41.066889427366945,31.151955218711596,6.556927056956609,2,0,2,0,0,0,P
59.49234329192881,43.646197111519626,25.71745705426564,37.52896650787454,23.665930527857867,5.733643325045303,4,2,2,0,0,0,MD
48.664464801700795,61.918943397005954,40.566089878374974,52.33447785621956,32.77126119042633,8.196323550175928,2,0,2,0,0,0,P
49.588908752840716,52.70496229021164,26.654883335667986,39.81372172531491,12.258719790999494,6.207345883107246,6,2,2,2,0,0,MD
66.80364791500467,45.053406466211406,47.197713416990595,63.06465836120726,52.64507917388737,7.984456361963156,5,1,0,3,0,1,MD
82.23437969926287,44.12998016527458,5.992089013895775,42.57960496560777,29.82613373699478,10.925403305300762,4,3,0,0,0,1,MD
63.305671331613404,65.20910002669872,42.18192061171923,72.84869892854962,31.388953162101213,-2.5382684818716825,3,0,0,1,1,1,MD
79.36936707629386,53.00901535147068,26.819575743313326,44.8340410401021,21.66191834245167,6.487126721634989,6,2,2,1,0,1,MD
44.60222636875608,36.99579597779491,20.637442565441592,36.45379973298122,29.137109155319614,5.397125652672347,4,2,2,0,0,0,MD
63.1838121609358,44.56879592445549,25.77305022843349,54.92785431292213,40.03774973283848,2.575599287899007,3,2,0,0,0,1,MD
72.9494853518905,52.07989308907943,37.59071280158909,46.29615807015643,12.67283688583193,12.5324045215166,5,0,2,2,0,1,MD
68.7038887577595,57.75347331807569,38.02957728234493,51.53560583561683,23.43765527307503,14.860117042559402,2,0,0,1,0,1,P
65.1173689943793,46.391009091561735,36.7099989684735,37.27207228214495,18.44840076981517,22.733788999871425,4,0,2,0,1,1,MD
70.42298325280696,48.41990694108978,31.350989841802267,53.95283248545695,5.707643404437119,-1.0062310770671816,4,0,0,2,1,1,MD
59.38984059468862,48.43388523440694,31.037151659287524,68.58087157314262,37.179306160251855,-8.25346965795963,1,0,0,0,1,0,P
63.898219902132546,48.73376666432196,27.991751992017953,47.4269658780809,45.05561758417685,-10.575484200359162,7,2,0,3,1,1,SD
55.33999316240825,51.96310974351608,24.928725907847415,67.07709784085809,50.065432383870004,1.0810765716019182,3,2,0,0,1,0,MD
56.75191493587567,50.88043165768353,29.68996576542763,51.8086419898395,29.33198912782253,7.841961823242057,2,2,0,0,0,0,P
69.03854477793438,39.69739852401423,15.413127920543346,20.605798745954978,15.576985131414697,14.555587848033062,8,3,3,0,1,1,SD
66.06321019119325,37.70501761636532,36.9025955528603,36.60499606682056,23.071288763482638,13.345067040605922,5,1,2,0,1,1,MD
48.156242930447135,46.53675641487333,29.355428045730992,85.0,55.60720856563597,5.6890282105621495,5,2,3,0,0,0,MD
74.46807774230346,55.68010036494519,25.494494045921684,71.52035936299337,23.626045417780706,17.29314498784232,6,3,0,2,0,1,MD
62.400063698619064,25.49776452701824,12.574609955956234,48.83298780370414,27.216367579981707,3.1292655124374997,3,2,0,0,0,1,MD
49.79970998745245,38.94017627212393,22.792542538893514,46.890581959016885,25.193879081399324,11.297181592399916,2,2,0,0,0,0,P
49.79751149833131,55.1316560733235,33.622753413303094,31.971671558286676,11.592114969583085,12.526075816582146,7,2,3,2,0,0,SD
83.77439998424356,57.79269811898811,20.8705402702358,10.128662988653403,7.413671296501356,24.374932485210167,8,3,3,0,1,1,SD
73.69519163412443,43.192820792885584,28.717392458599562,61.44865338150502,31.9199051880071,-1.0118735140271302,1,0,0,0,0,1,P
60.303153973180684,57.42676346560329,34.34138604326669,71.19466497247411,36.797081196489195,-7.46938265322869,4,2,0,0,1,1,MD
83.72370441735816,45.95366263457554,23.024660911003345,49.28746463293378,30.1684923616532,5.560312186647542,3,2,0,0,0,1,MD
59.79079323661189,51.60237768571826,32.35998122759741,18.0189958423353,16.911867929467032,15.525564798802037,6,0,3,3,0,0,MD
66.96747143336383,38.21898658465976,19.163389860801853,35.935704626756646,31.068223411228693,2.3654951061544214,8,2,2,3,0,1,SD
69.0969598432811,45.495795473268046,23.676525766729274,46.33943503228714,38.51233943169275,-7.957789616127707,7,2,0,3,1,1,SD
44.21203733670681,32.526948343101836,10.8161520477695,30.715820820824405,9.503271447034995,-2.9453432814179177,7,3,2,2,0,0,SD
35.82342622879902,41.82011276232319,34.69543085667552,54.054883073494295,34.256967601978886,-9.637134333032076,1,0,0,0,1,0,P
41.56698049146331,40.60843924465719,24.019384931626195,60.35729328046148,46.017977839975316,1.9161336873105963,2,2,0,0,0,0,P
51.14931763118467,52.24549832403988,28.776558754125958,50.71717762580069,48.18131874451065,-8.240558209475452,6,2,0,3,1,0,MD
57.18387820893287,64.11748907196157,26.743361482908636,50.60840761058512,25.54576129956403,9.755737300517149,5,3,2,0,0,0,MD
40.848514084725394,57.952860603380394,40.10201462213339,64.49970320712843,28.59483006348399,3.1505967182207977,2,0,0,1,1,0,P
49.206717125170954,48.674033392284876,46.432163452737946,53.206149029700526,20.55062054165368,4.831458942090751,3,1,0,2,0,0,MD
43.77844888724029,40.009896074849884,15.676952557319604,40.34080105823218,31.008135007722515,7.595671029691054,3,3,0,0,0,0,MD
66.27594393896794,41.01075434409458,20.275937762971555,51.63593149249985,25.141659105740683,1.1279823583242834,4,2,0,1,0,1,MD
65.29630431035939,48.51227318798698,30.915840625608386,75.57267709368637,43.00579694233225,8.462254271396441,4,0,3,0,0,1,MD
66.7124408076883,37.32758006513234,13.579451804971209,33.026230789774345,14.733982928184263,6.807710941419364,7,3,2,1,0,1,SD
67.37572857698187,64.55158416704722,41.19635121002899,53.81817795107783,12.119669409032387,12.846256171381532,5,0,2,2,0,1,MD
60.3092423243399,53.829287535389575,49.14749490286041,73.21505633736035,54.275124086844066,-6.583032578974085,3,1,0,0,1,1,MD
53.84406300963908,51.05155393071498,24.427675366346158,60.58532253667001,40.24341231626854,-5.8848280817066865,3,2,0,0,1,0,MD
74.3618005091535,53.0231033380886,17.98129282891515,53.39256396077419,34.73811843959285,16.628081114862134,4,3,0,0,0,1,MD
55.9502831624806,60.279382674472075,37.664765498844964,38.427841335395954,13.267980039025725,22.456422104736927,5,0,3,2,0,0,MD
74.35181014058122,55.22909230404723,45.103109151868566,71.22514850285008,51.49956950175145,-2.913628018018321,2,0,0,0,1,1,P
80.77714501238812,57.36301432208273,31.331098396356666,46.52560779756604,30.065828549887748,0.23562246271386478,6,2,2,0,1,1,MD
68.39607930423435,42.464291853059734,28.443439982430135,40.53105545881046,22.38954276352367,1.5305330170953892,3,0,2,0,0,1,MD
58.06524682583038,70.89379546017354,53.61675429249325,69.30877182802729,41.26970249030858,15.528283185078868,0,0,0,0,0,0,P
73.55964472929068,43.701816177924705,25.601578765697205,21.706625454337384,17.412151506396082,31.022879605869115,12,2,3,3,3,1,SD
60.960991495477025,30.749898750969834,23.321063383198148,28.351106820797206,13.625459734052171,10.451387296798359,5,0,2,1,1,1,MD
63.05464950615269,47.11891224661398,23.07450228715507,52.802942563950175,27.789988049149304,-3.909017513440613,4,2,0,0,1,1,MD
56.00924182225968,55.395926232551844,31.812728004974037,34.265130454180735,26.65935536273703,-9.130273865441197,6,2,3,0,1,0,MD
54.64361813965878,45.79801545446084,28.664240295647822,58.61383561699449,47.05622267527349,-4.267640769182478,6,2,0,3,1,0,MD
67.03898804800178,53.95818387881461,18.68259532582298,83.18510496485968,28.367824182460847,2.539568447745932,10,3,3,2,1,1,SD
64.67951933037297,54.75636782329077,28.8972056366816,67.52479206991747,21.5494471804299,3.320407098505634,6,2,0,2,1,1,MD
53.233503881370495,45.22702057932968,30.566194647226176,66.03703945942658,35.54205670361855,5.010170695515695,0,0,0,0,0,0,P
60.59688798533518,43.07267790761991,23.779989998643437,44.19768448731673,20.976274790972102,8.987162443899894,4,2,0,1,0,1,MD
62.81575425245711,36.09350301730582,8.443893848468631,51.221693457604516,23.21615279810813,3.4095855483121333,5,3,0,1,0,1,MD
69.37117893731026,39.290471625944406,12.281984938957162,71.72623463019886,47.57477350233916,-6.249930151471521,8,3,3,0,1,1,SD
48.79271456824483,46.895591510927204,18.612776217649838,64.04375794236881,29.471963450077876,8.112293112627102,4,3,0,1,0,0,MD
55.192452962759866,41.56649816382685,21.5294861941857,8.49907232758352,4.914687640300805,13.494791982628396,5,2,3,0,0,0,MD
69.89691295857561,33.136950720166205,29.177101319008106,55.534312321056255,45.83623548771552,-0.8427474724971519,4,0,0,3,0,1,MD
72.16676200923307,37.287559650930945,28.07691631219483,33.94071637651284,10.27547280668202,-0.9353008965113982,5,0,2,2,0,1,MD
60.066373663551246,43.75700791782397,29.26279300426078,21.94279102974292,4.764272375946133,23.409021380888007,7,0,3,2,1,1,SD
70.84560155281721,41.507031640861925,24.88022183675284,63.12147330549392,42.63578478435156,1.9789956670870028,3,2,0,0,0,1,MD
73.14184897575116,44.6928752479878,27.06515273810971,49.31335181200742,27.166865140006635,3.4359778105895527,3,2,0,0,0,1,MD
60.87441885394189,52.34407495985528,23.019023835636958,65.81617987642711,27.92255792251146,1.0780712927278724,6,3,0,1,1,1,MD
56.45663432735938,55.58103612659216,16.39579015421663,68.93321709356756,32.959848187744704,12.28065082988694,4,3,0,1,0,0,MD
54.262020905806146,51.51156414265989,46.21722680614332,49.171287146557916,40.46762410187133,6.804903333483988,4,1,0,3,0,0,MD
64.98502596352188,52.699585894113746,38.40256454686924,43.70179804896679,18.480234661173746,5.108439314467569,4,0,2,1,0,1,MD
61.196524515889095,49.7918121444967,35.55728629846743,71.95647217679598,30.534664156863272,-5.862328450768208,6,0,3,1,1,1,MD
42.76512698024575,72.30372990759105,45.81959393752924,71.96408624994875,25.818014823579052,6.237675223033662,3,0,0,2,1,0,MD
66.11097581295702,49.47242309465575,38.2890988554046,85.0,36.509938745462534,-11.471082358007717,6,0,3,1,1,1,MD
49.46692721365708,68.0619916001649,49.17603749633642,60.40117811318597,36.63819129213397,2.4921332785849604,1,0,0,0,1,0,P
70.6803258929182,48.200981758914466,26.839976739708682,60.64238654034182,34.33334881768843,2.3099976774182034,3,2,0,0,0,1,MD
60.1269024663489,59.953554137930766,49.144077086629125,66.75674825955315,49.70684512769653,3.8746000504497053,2,0,0,0,1,1,P
51.5064256419754,58.539862322351155,36.49384399021526,35.857494546046894,19.397020875740868,12.221484223570275,3,0,3,0,0,0,MD
53.874505595658256,66.81735594542127,43.92912586247049,82.34716953831142,53.31292016573685,3.2550700474244447,4,0,3,0,1,0,MD
48.76082618867701,52.11929533196567,31.376008604582918,33.15890417206762,16.675117362943936,8.127910021336636,5,2,3,0,0,0,MD
64.96175452866866,56.61350111985706,29.317552816192595,63.17046965404966,35.83191972584037,-15.0,4,2,0,0,1,1,MD
54.18357561658149,62.789886401423786,24.219485787832838,61.22480552701619,54.20519903485255,1.291145620868039,7,3,0,3,1,0,SD
60.02578896513223,38.959837427720785,36.39375158994105,45.177921180297226,27.485923397332503,14.368830685813961,2,0,0,0,1,1,P
67.93774073574578,43.243712675032604,20.768004212321035,56.20801153911742,27.410298299809355,-13.812203778324534,5,2,0,1,1,1,MD
59.361110416331066,37.1978733887519,35.24897806176095,48.11064493026084,21.02764692230711,-3.738936878427461,1,0,0,1,0,0,P
37.32722894551296,41.00538113219496,32.733814299642574,81.0297518050931,59.212602334843254,-10.544029055791235,4,0,3,0,1,0,MD
54.816487492153,42.435041864236375,41.93915231325975,45.508042497364386,43.232640372496164,15.192233197188674,4,1,0,3,0,0,MD
39.11044282384472,45.34047604240708,21.85192463205367,48.7395663617378,28.714595519447318,25.850799695203342,5,2,0,0,3,0,MD
47.073265506302896,54.2896993566439,37.50588155372876,54.83575457911621,33.988983069538406,-3.5323279595845634,1,0,0,0,1,0,P
61.27783433523218,57.11398996174372,36.88919865121526,64.96570803764041,55.498217862575814,12.543291059004929,4,0,0,3,0,1,MD
60.855535361969245,40.28241648116722,19.369407691011375,43.86086178588074,28.30877608505632,0.7563762690028906,3,2,0,0,0,1,MD
48.77120160978778,40.11801310879663,10.86138579283373,43.54064665321962,14.606154923838197,-5.203513984238201,6,3,0,2,1,0,MD
55.27317752586837,38.640826906085664,26.222513651640973,57.35580075243243,28.741171650096167,-4.455651295295221,1,0,0,0,1,0,P
66.44915724166893,44.86004902765321,20.654158123813566,67.62050413800362,51.33436219879419,4.937641974661895,3,2,0,0,0,1,MD
71.10773545672912,32.22721274632637,30.167012022140682,48.605898759235636,38.006928026907886,4.572570022200129,1,0,0,0,0,1,P
60.58709789616187,49.24690787637945,32.48529974091731,47.40958069844042,35.8519639794755,-5.627699530973664,2,0,0,0,1,1,P
53.501089658468665,72.44823248476646,38.46029578228074,61.26627202066938,27.02672337468286,13.811340219562663,3,2,0,1,0,0,MD
51.16482131829366,50.143890651929496,36.87726667943826,42.09768857633898,31.234380101003158,14.180807410097007,2,0,2,0,0,0,P
72.65947313663153,53.4054099491804,57.97331858532253,70.19098092018045,46.219214796612235,-3.3036046385411235,3,1,0,0,1,1,MD
58.83529048951031,66.26326976900035,53.434238786410354,83.61973487955363,61.99020398100745,-7.3006006332039775,5,1,3,0,1,0,MD
65.84594181390804,39.58597621947003,11.851816184635949,50.359667189367094,34.95846732049004,10.330398390910528,4,3,0,0,0,1,MD
65.96563488463313,57.31585985742748,26.512295234517477,54.94907265131512,18.062803036176796,-7.190485654930136,7,3,0,2,1,1,SD
68.88771251811689,44.468756062090414,33.66124165439867,66.08302950235031,32.28307199521973,5.518239208290998,2,0,0,1,0,1,P
52.0661192566363,33.54121125373176,21.111201987778724,36.38455799381605,18.94849485322288,18.613779934607535,3,2,0,0,1,0,MD
41.68971620720794,55.82871135371471,25.53876891507081,69.32971238355296,45.32205474878316,3.3207830509460985,4,3,0,0,1,0,MD
48.661324588772885,44.344120867116764,34.02447657903714,75.95123230282766,52.1371340902111,-12.42788842185712,4,0,3,0,1,0,MD
64.06726226954481,76.2747204433761,46.58421475177695,85.0,39.67296070266771,6.783289104691068,5,2,0,1,1,1,MD
67.43478247350652,55.97328308262864,27.452860408687894,43.64254383848676,33.949150472806146,21.444173953732566,5,2,2,0,0,1,MD
